season,event_code,event_name,team_count,match_count,team_number,adv_rank,qual_rank,qual_points,alliance_selection_points,award_points,playoff_points,total_points,alliance_seed,alliance_role,playoff_placement,advanced,is_advancement_eligible,award_types
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,15353,17,15,,,,,,,,,false,true,
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,27348,18,16,,,,,,,,,false,true,
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,25084,19,18,,,,,,,,,false,true,
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,12113,20,19,,,,,,,,,false,true,
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,23582,21,20,,,,,,,,,false,true,
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,25085,22,22,,,,,,,,,false,true,
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,27106,23,23,,,,,,,,,false,true,
2024,USMIMHQ,Madison Hts FTC Qualifier,24,40,15404,24,24,,,,,,,,,false,true,
2024,USMIMDLT,Metro Detroit League Tournament,14,25,23870,1,7,,,,,,2,captain,1,true,true,Inspire:1
2024,USMIMDLT,Metro Detroit League Tournament,14,25,21518,2,6,,,,,,2,partner,1,true,true,
2024,USMIMDLT,Metro Detroit League Tournament,14,25,25828,3,2,,,,,,4,captain,3,true,true,Inspire:2
2024,USMIMDLT,Metro Detroit League Tournament,14,25,21522,4,1,,,,,,1,captain,2,false,true,
2024,USMIMDLT,Metro Detroit League Tournament,14,25,14670,5,10,,,,,,3,captain,4,false,true,Think:1
2024,USMIMDLT,Metro Detroit League Tournament,14,25,21687,6,4,,,,,,1,partner,2,false,true,
2024,USMIMDLT,Metro Detroit League Tournament,14,25,24053,7,11,,,,,,,,,false,true,Connect:1
2024,USMIMDLT,Metro Detroit League Tournament,14,25,27156,8,3,,,,,,4,partner,3,false,true,Innovate:1
2024,USMIMDLT,Metro Detroit League Tournament,14,25,5559,9,8,,,,,,,,,false,true,Control:1
2024,USMIMDLT,Metro Detroit League Tournament,14,25,13882,10,13,,,,,,,,,false,true,Motivate:1
2024,USMIMDLT,Metro Detroit League Tournament,14,25,15719,11,5,,,,,,,,,false,true,Design:1
2024,USMIMDLT,Metro Detroit League Tournament,14,25,10137,12,9,,,,,,3,partner,4,false,true,
2024,USMIMDLT,Metro Detroit League Tournament,14,25,24076,13,12,,,,,,,,,false,true,
2024,USMIMDLT,Metro Detroit League Tournament,14,25,23857,14,14,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,11129,1,12,,,,,,4,partner,4,true,true,Connect:2;Inspire:1
2024,USMINOQ,Novi FTC Qualifier,36,55,8603,2,1,,,,,,1,captain,1,true,false,Innovate:1
2024,USMINOQ,Novi FTC Qualifier,36,55,21453,3,2,,,,,,1,partner,1,true,true,Connect:1
2024,USMINOQ,Novi FTC Qualifier,36,55,11231,4,20,,,,,,,,,true,true,Control:2;Inspire:2
2024,USMINOQ,Novi FTC Qualifier,36,55,6294,5,3,,,,,,2,captain,5,true,false,Think:2;Inspire:3
2024,USMINOQ,Novi FTC Qualifier,36,55,10698,6,4,,,,,,3,captain,2,true,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,21790,7,23,,,,,,,,,false,false,Design:2;Think:1
2024,USMINOQ,Novi FTC Qualifier,36,55,15358,8,6,,,,,,3,partner,2,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,11276,9,8,,,,,,5,captain,3,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,12379,10,9,,,,,,5,partner,3,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,9933,11,19,,,,,,,,,false,true,Control:1
2024,USMINOQ,Novi FTC Qualifier,36,55,23439,12,11,,,,,,,,,false,false,Motivate:1
2024,USMINOQ,Novi FTC Qualifier,36,55,21615,13,5,,,,,,2,partner,5,false,true,Design:1
2024,USMINOQ,Novi FTC Qualifier,36,55,6155,14,7,,,,,,4,captain,4,false,true,Innovate:2
2024,USMINOQ,Novi FTC Qualifier,36,55,7255,15,10,,,,,,6,captain,6,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,23445,16,24,,,,,,,,,false,true,Motivate:2
2024,USMINOQ,Novi FTC Qualifier,36,55,27693,17,13,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,27177,18,14,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,21482,19,15,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,18989,20,16,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,13417,21,17,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,12459,22,18,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,20252,23,21,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,22373,24,22,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,14815,25,25,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,24368,26,26,,,,,,6,partner,6,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,16671,27,27,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,25276,28,28,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,15638,29,29,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,25823,30,30,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,5976,31,31,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,23581,32,32,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,24320,33,33,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,15446,34,34,,,,,,,,,false,true,
2024,USMINOQ,Novi FTC Qualifier,36,55,27153,35,35,,,,,,,,,false,true,JudgesChoice:1
2024,USMINOQ,Novi FTC Qualifier,36,55,27404,36,36,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,15004,1,16,,,,,,,,,true,true,Inspire:1
2024,USMIOCLT,OCCRA League Tournament,29,47,10016,2,3,,,,,,3,captain,1,true,true,Innovate:2
2024,USMIOCLT,OCCRA League Tournament,29,47,11717,3,6,,,,,,3,partner,1,true,true,Innovate:1
2024,USMIOCLT,OCCRA League Tournament,29,47,17181,4,9,,,,,,2,partner,5,true,true,Control:1;Inspire:2
2024,USMIOCLT,OCCRA League Tournament,29,47,18954,5,1,,,,,,1,captain,2,true,true,Motivate:1;Inspire:3
2024,USMIOCLT,OCCRA League Tournament,29,47,14638,6,20,,,,,,,,,false,true,Think:1
2024,USMIOCLT,OCCRA League Tournament,29,47,7693,7,4,,,,,,1,partner,2,false,false,
2024,USMIOCLT,OCCRA League Tournament,29,47,22415,8,10,,,,,,,,,false,true,Connect:1
2024,USMIOCLT,OCCRA League Tournament,29,47,8531,9,11,,,,,,5,captain,3,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,23596,10,7,,,,,,5,partner,3,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,23392,11,5,,,,,,2,captain,5,false,true,Design:1
2024,USMIOCLT,OCCRA League Tournament,29,47,14757,12,2,,,,,,4,captain,6,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,7689,13,26,,,,,,6,captain,4,false,true,Motivate:2
2024,USMIOCLT,OCCRA League Tournament,29,47,22918,14,18,,,,,,,,,false,true,Think:2
2024,USMIOCLT,OCCRA League Tournament,29,47,23373,15,14,,,,,,4,partner,6,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,23952,16,24,,,,,,,,,false,false,Connect:2
2024,USMIOCLT,OCCRA League Tournament,29,47,16607,17,23,,,,,,,,,false,true,Control:2
2024,USMIOCLT,OCCRA League Tournament,29,47,8487,18,29,,,,,,,,,false,true,Design:2
2024,USMIOCLT,OCCRA League Tournament,29,47,15471,19,25,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,23833,20,19,,,,,,6,partner,4,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,16536,21,13,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,14066,22,8,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,23479,23,22,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,25819,24,17,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,10164,25,15,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,23590,26,21,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,23416,27,12,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,22134,28,27,,,,,,,,,false,true,
2024,USMIOCLT,OCCRA League Tournament,29,47,17155,29,28,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,13462,1,10,,,,,,6,partner,6,true,true,Innovate:2;Inspire:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,6294,2,3,,,,,,3,captain,1,true,true,Think:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,15486,3,19,,,,,,3,partner,1,true,true,Connect:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,6134,4,28,,,,,,,,,true,true,Inspire:2
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,21790,5,25,,,,,,,,,true,true,Inspire:3
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,14790,6,5,,,,,,4,captain,2,true,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,7048,7,6,,,,,,4,partner,2,true,true,Connect:2
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,14757,8,2,,,,,,2,captain,3,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,25086,9,32,,,,,,,,,false,true,Innovate:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,11231,10,4,,,,,,2,partner,3,false,true,Control:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,14649,11,14,,,,,,,,,false,true,Motivate:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,10035,12,7,,,,,,5,captain,5,false,true,Design:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,23392,13,1,,,,,,1,captain,4,false,true,Design:2
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,23373,14,8,,,,,,6,captain,6,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,17181,15,18,,,,,,1,partner,4,false,true,Think:2
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,20142,16,9,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,14739,17,16,,,,,,,,,false,true,Control:2
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,22373,18,29,,,,,,,,,false,true,Motivate:2
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,18989,19,11,,,,,,5,partner,5,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,22300,20,12,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,22602,21,13,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,8133,22,15,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,23805,23,17,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,10016,24,20,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,12548,25,21,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,26591,26,22,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,8845,27,23,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,17155,28,24,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,23587,29,26,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,13106,30,27,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,5291,31,30,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,27106,32,31,,,,,,,,,false,true,JudgesChoice:1
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,7043,33,33,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,15353,34,34,,,,,,,,,false,true,
2024,USMIOTQ,Lake Orion FTC Qualifier,35,56,9819,35,35,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,14706,1,11,,,,,,3,partner,3,true,false,Inspire:1
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,7252,2,1,,,,,,1,captain,1,true,false,Think:2
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,10136,3,2,,,,,,1,partner,1,true,false,Think:1
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,7253,4,5,,,,,,2,partner,2,true,true,Inspire:2
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,8580,5,4,,,,,,3,captain,3,true,false,Inspire:3
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,7254,6,3,,,,,,2,captain,2,false,true,Design:1
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,13462,7,13,,,,,,,,,false,false,Connect:1
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,16808,8,31,,,,,,,,,false,true,Innovate:1
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,16742,9,6,,,,,,4,captain,4,false,true,Control:1
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,13019,10,34,,,,,,,,,false,true,Motivate:1
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,20252,11,7,,,,,,4,partner,4,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,11520,12,8,,,,,,5,captain,5,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,11691,13,30,,,,,,,,,false,false,Connect:2
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,12181,14,9,,,,,,5,partner,5,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,7047,15,27,,,,,,,,,false,true,Innovate:2
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,8478,16,19,,,,,,,,,false,false,Control:2
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,25901,17,18,,,,,,,,,false,true,Motivate:2
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,15256,18,21,,,,,,,,,false,true,Design:2
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,17533,19,10,,,,,,6,captain,6,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,17349,20,12,,,,,,6,partner,6,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,17415,21,14,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,21857,22,15,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,22602,23,16,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,12740,24,17,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,12085,25,20,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,12111,26,22,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,19949,27,23,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,17993,28,24,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,15078,29,25,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,24493,30,26,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,21766,31,28,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,21855,32,29,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,23853,33,32,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,19692,34,33,,,,,,,,,false,true,
2024,USMIRHQ,Rochester Hills FTC Qualifier,35,54,13643,35,35,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,22918,1,33,,,,,,,,,true,true,Inspire:1
2024,USMIPEQ,Pellston FTC Qualifier,33,53,8027,2,1,,,,,,1,captain,1,true,false,Control:1
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10024,3,8,,,,,,1,partner,1,true,false,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,9087,4,25,,,,,,,,,true,false,Innovate:1;Inspire:2
2024,USMIPEQ,Pellston FTC Qualifier,33,53,14791,5,7,,,,,,5,captain,5,true,true,Motivate:1;Inspire:3
2024,USMIPEQ,Pellston FTC Qualifier,33,53,23373,6,3,,,,,,3,captain,2,true,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,5618,7,21,,,,,,,,,false,true,Innovate:2;Think:1
2024,USMIPEQ,Pellston FTC Qualifier,33,53,23410,8,4,,,,,,3,partner,2,false,false,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,12549,9,11,,,,,,5,partner,5,false,true,Control:2;Design:2;Connect:1
2024,USMIPEQ,Pellston FTC Qualifier,33,53,23392,10,2,,,,,,2,captain,3,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10615,11,5,,,,,,2,partner,3,false,false,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,20159,12,14,,,,,,4,partner,4,false,true,Motivate:2;Design:1;Think:2
2024,USMIPEQ,Pellston FTC Qualifier,33,53,12722,13,6,,,,,,4,captain,4,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10062,14,9,,,,,,6,captain,6,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,5411,15,24,,,,,,,,,false,true,Connect:2
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10474,16,10,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10723,17,12,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,13284,18,13,,,,,,,,,false,false,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,15814,19,15,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,26536,20,16,,,,,,,,,false,true,JudgesChoice:1
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10805,21,17,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10309,22,18,,,,,,,,,false,false,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,15270,23,19,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,27689,24,20,,,,,,6,partner,6,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,9020,25,22,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,6494,26,23,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,23411,27,26,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,25721,28,27,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,27461,29,28,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,12603,30,29,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,10601,31,30,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,8621,32,31,,,,,,,,,false,true,
2024,USMIPEQ,Pellston FTC Qualifier,33,53,14040,33,32,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,21331,1,24,,,,,,,,,true,true,Inspire:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,7693,2,1,,,,,,1,captain,1,true,true,Control:2
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,24253,3,4,,,,,,1,partner,1,true,true,Design:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,14706,4,16,,,,,,,,,true,true,Inspire:2
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,7252,5,29,,,,,,,,,true,true,Inspire:3
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,16883,6,3,,,,,,3,captain,2,true,false,Connect:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,8478,7,9,,,,,,5,partner,5,false,true,Think:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,20332,8,6,,,,,,3,partner,2,false,false,Control:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,14791,9,2,,,,,,2,captain,3,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,7140,10,7,,,,,,5,captain,5,false,true,Innovate:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,7253,11,10,,,,,,2,partner,3,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,7254,12,21,,,,,,,,,false,true,Motivate:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,18954,13,5,,,,,,4,captain,4,false,true,Connect:2
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,7689,14,8,,,,,,4,partner,4,false,true,Motivate:2
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,25901,15,26,,,,,,,,,false,true,Think:2
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,12549,16,11,,,,,,6,captain,6,false,true,Innovate:2
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,9819,17,31,,,,,,,,,false,true,Design:2
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,17349,18,12,,,,,,6,partner,6,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,14010,19,13,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,24493,20,14,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,17993,21,15,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,12181,22,17,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,21791,23,18,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,13417,24,19,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,15206,25,20,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,13733,26,22,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,12876,27,23,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,13002,28,25,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,23582,29,27,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,12111,30,28,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,17189,31,30,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,12085,32,32,,,,,,,,,false,true,JudgesChoice:1
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,15078,33,33,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,13999,34,34,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,27470,35,35,,,,,,,,,false,true,
2024,USMIROQ,Royal Oak FTC Qualifier,36,55,27156,36,36,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,15555,1,7,,,,,,1,partner,2,true,true,Inspire:1
2024,USMISCLT,South Central League Tournament,30,49,11679,2,3,,,,,,2,captain,1,true,false,Think:1
2024,USMISCLT,South Central League Tournament,30,49,10644,3,5,,,,,,2,partner,1,true,false,Innovate:1
2024,USMISCLT,South Central League Tournament,30,49,11729,4,10,,,,,,4,captain,4,true,true,Inspire:2
2024,USMISCLT,South Central League Tournament,30,49,26266,5,21,,,,,,,,,true,true,Inspire:3
2024,USMISCLT,South Central League Tournament,30,49,8492,6,1,,,,,,1,captain,2,false,false,
2024,USMISCLT,South Central League Tournament,30,49,11618,7,22,,,,,,,,,false,true,Connect:1
2024,USMISCLT,South Central League Tournament,30,49,10735,8,12,,,,,,5,captain,3,false,true,Think:2
2024,USMISCLT,South Central League Tournament,30,49,13748,9,8,,,,,,5,partner,3,false,true,Control:1
2024,USMISCLT,South Central League Tournament,30,49,11617,10,17,,,,,,6,partner,6,false,true,Motivate:1
2024,USMISCLT,South Central League Tournament,30,49,10645,11,6,,,,,,3,captain,5,false,false,Design:1
2024,USMISCLT,South Central League Tournament,30,49,11193,12,2,,,,,,3,partner,5,false,true,Motivate:2
2024,USMISCLT,South Central League Tournament,30,49,8142,13,4,,,,,,4,partner,4,false,true,Control:2
2024,USMISCLT,South Central League Tournament,30,49,8511,14,9,,,,,,,,,false,true,Connect:2
2024,USMISCLT,South Central League Tournament,30,49,26606,15,14,,,,,,6,captain,6,false,false,
2024,USMISCLT,South Central League Tournament,30,49,26293,16,25,,,,,,,,,false,true,Innovate:2
2024,USMISCLT,South Central League Tournament,30,49,19770,17,24,,,,,,,,,false,true,Design:2
2024,USMISCLT,South Central League Tournament,30,49,8656,18,28,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,7360,19,27,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,19925,20,19,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,27155,21,16,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,6811,22,11,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,14015,23,20,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,26538,24,23,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,27277,25,15,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,14018,26,26,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,9458,27,13,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,8734,28,18,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,9895,29,30,,,,,,,,,false,true,
2024,USMISCLT,South Central League Tournament,30,49,10552,30,29,,,,,,,,,false,true,
2024,USMITEQ,Bedford FTC Qualifier,36,55,20332,1,14,,,,,,2,partner,5,true,false,Control:2;Inspire:1
2024,USMITEQ,Bedford FTC Qualifier,36,55,7085,2,3,,,,,,3,captain,1,true,false,
2024,USMITEQ,Bedford FTC Qualifier,36,55,15486,3,11,,,,,,3,partner,1,true,false,Innovate:2;Connect:1;Inspire:3
2024,USMITEQ,Bedford FTC Qualifier,36,55,11244,4,8,,,,,,6,captain,6,true,true,Motivate:1;Think:2;Inspire:2
2024,USMITEQ,Bedford FTC Qualifier,36,55,15465,5,5,,,,,,4,captain,2,true,true,
2024,USMITEQ,Bedford FTC Qualifier,36,55,6134,6,36,,,,,,,,,true,false,Connect:2;Think:1
2024,USMITEQ,Bedford FTC Qualifier,36,55,19940,7,9,,,,,,4,partner,2,false,true,
2024,USMITEQ,Bedford FTC Qualifier,36,55,8579,8,1,,,,,,1,captain,3,false,false,Motivate:2;Design:1
2024,USMITEQ,Bedford FTC Qualifier,36,55,26606,9,15,,,,,,,,,false,true,Design:2;Innovate:1
2024,USMITEQ,Bedford FTC Qualifier,36,55,5237,10,4,,,,,,1,partner,3,false,true,
2024,USMITEQ,Bedford FTC Qualifier,36,55,20511,11,10,,,,,,6,partner,6,false,true,Control:1
